Um rapaz joga basebol.,Um homem está a jogar basebol.,3.0
Um rapaz com uma camisa vermelha corre sobre a relva com um cão peludo.,Um fã de desporto está a usar tinta facial nas bancadas.,0.0
Um cão preto recupera na neve.,Um skatista a saltar na rua.,0.0
Um homem sorridente e uma menina a posar para fotografia.,Um homem sorridente segura uma criança pequena vestindo rosa e vermelho.,3.2
Um cão a saltar para um Frisbee na neve.,Um cão está a saltar na neve.,3.2
Um cão castanho e branco com uma coleira rosa está a ladrar a um cão castanho com uma coleira azul na neve.,O cão com a coleira vermelha tem os seus dentes no cão com a coleira azul.,3.4
Dois cães castanhos estão a morder-se um ao outro.,Dois cães castanhos a morderem-se um ao outro na areia.,4.2
Um skatista tenta um truque na lateral de uma parede baixa.,Um rapaz faz truques de skate sobre um corrimão.,4.0
Uma jovem rapariga a fazer uma volta de costas na água.,uma jovem rapariga que usa roxo a correr pela água,2.8
Um snowboarder anda de prancha de neve por um corrimão ao lado de um lance de degraus.,Um rapaz está a esmagar um skate por uma parede de betão.,0.8
Uma mulher com dois homens em chapéus a socializar no exterior.,Uma jovem com um boné de malha encosta-se à parede de uma Domino's Pizza.,1.4
Um pequeno rapaz de roupão está sentado numa cadeira de metal.,Um rapaz de roupão senta-se numa cadeira.,4.2
Um cão preto está a correr através da neve.,Um cão touro de fossa negra está a correr através da sujidade.,2.2
um grupo de adolescentes está a dançar sobre um chão de madeira.,Um grupo de pessoas em roupa de cor escura está a dançar em fila num chão de madeira.,3.4
Um jovem rapaz anda de bicicleta.,Uma jovem deitada sobre um brinquedo insuflável azul,0.4
Um cão preto a correr na neve.,Um cão preto a correr numa praia.,1.8
Três cães na neve junto a uma cerca.,Dois cães bebem água num lago.,1.0
Uma rapariga corre ao longo de uma margem do rio com dois cães pretos.,Um rapazinho está a fazer festas a um tigre que está deitado.,0.2
"Uma adolescente a correr numa praia a gritar, com um homem mais velho a andar atrás dela.",uma criança jovem que corre ao longo da costa numa praia,1.8
Um cão castanho e branco caminha ao lado de um homem num skate.,Uma criança loira está deitada sobre um ramo de uma árvore num campo verde.,0.0
Homem a montar uma prancha de surf numa onda.,Um homem de preto sobre uma prancha de surf a surfar uma onda.,4.0
O homem de camisa vermelha está a escalar a encosta de uma montanha.,Um homem está a escalar o lado de uma montanha.,4.2
Um homem a conduzir uma motocicleta enquanto veste um uniforme preto.,Uma motocicleta branca está a ser conduzida numa pista de corrida.,1.4
um cão preto a nadar através de um rio.,um cão negro a escavar através da neve.,1.2
Um homem e uma mulher estão a sorrir.,Um homem e uma mulher a rir.,3.2
Um homem está de pé no topo de uma rocha ou montanha a ver o pôr do sol.,Um homem de pé nas montanhas a ver um pôr-do-sol.,4.8
Duas meninas pequenas estão a brincar num trampolim.,Dois pequenos rapazes estão a brincar num parque infantil.,1.4
Duas raparigas estão a saltar alto no ar.,Dois cães agarram um ao outro na relva perto de um lago.,0.2
A mulher com uma mala preta está a fumar um cigarro.,Uma mulher com um saco preto está a fumar um cigarro,4.8
Um cão está a correr ao longo da relva.,Um cão castanho está a correr na relva.,4.2
Um homem com cabelo comprido está a olhar através de uma câmara fotográfica.,Uma mulher encosta-se a uma parede perto de uma câmara de vídeo.,1.0
Cão castanho a correr na relva.,O cão está a correr na relva.,4.0
Duas pessoas com chapéus sentam-se e olham para a câmara.,Um homem com uma camisa azul faz uma cara resmungona.,0.0
Duas raparigas a brincar com pessoas e flores atrás delas.,Duas jovens raparigas com saias estão a brincar num jardim.,3.2
Uma rapariga com uma camisa rosa está a esparramar os seus membros no ar.,Um homem vestido com um fato de Pai Natal está a escalar um grande edifício de betão.,0.0
Uma menina com uma camisa vermelha puxa um papagaio.,Uma rapariga com uma camisa vermelha tira uma fotografia num telefone.,1.4
A criança a deslizar na neve.,Homem a dormir na rua.,0.0
Três cães estão a brincar na água.,Três cães nadam na água.,4.2
Um cão branco a correr na areia.,Um cão branco corre sobre a areia.,5.0
Uma menina com as mãos no ar está sentada nas costas de um homem enquanto ele está deitado sobre um cobertor.,Um miúdo corre na direcção oposta à de outros que estavam a jogar um jogo.,0.2
um carro de corrida vermelho e branco numa pista de corridas de terra batida.,Uma pessoa está a andar de bicicleta de terra numa corrida numa pista de terra.,1.4
Um cão preto e branco corre por um campo de vacas.,Um grande cão preto e branco corre na água do oceano,2.2
Um homem com um chapéu de palha escurece o seu telefone enquanto outros andam numa calçada movimentada.,Um homem deita-se numa rua com a cabeça e os ombros debaixo de um carro estacionado que está empurrado para cima.,0.6
Um homem com um saco de mensageiro em frente a uma parede de azulejos cinzentos.,Homem de casaco vermelho em pé em frente ao farol.,0.8
Um cão nada na água.,Três cães nadam na água.,3.2
Um pequeno cão de pêlo encaracolado branco atravessa o pavimento com um pau na boca.,Um cão de pêlo encaracolado branco corre com um pau na boca.,4.6
"A mulher loira está a usar uma bandeira negra, americana, gorro de tartan.",Uma mulher ruiva está a usar uma boina preta adornada com a bandeira americana.,2.8
Uma pessoa com uma rede está de pé na água.,Uma mulher negra e duas crianças negras estão sentadas numa tenda de colmo.,0.6
Uma mulher em fato de treino vermelho a apertar limões numa prensa.,Uma jovem com um capuz cor-de-rosa tira uma fotografia.,0.4
um homem passeia dois cães de trela pela rua,Um homem passeia dois cães na cidade.,4.2
Um cão está a correr na neve.,Dois cães a correr na sujidade,2.2
Um rapazinho a brincar na neve.,O cão castanho e branco está a brincar na neve.,1.6
Uma mulher com uma camisa azul e calções bronzeados senta-se à mesa.,Uma jovem mulher sorridente com uma camisa de camisa de turismo e uma bandana posa à mesa ao ar livre.,3.2
um cão branco a correr na neve,Os cães estão a correr na neve.,3.2
O cão preto está a correr através da neve.,Um piloto de carros de corrida está a conduzir o seu carro através da lama.,0.0
Um cão a usar uma camisola verde e uma mochila a passear na neve.,Um cão pequeno com uma camisola verde e uma mochila caminha pela neve.,4.4
Um grupo de pessoas sentadas à volta de uma secretária.,Um grupo de raparigas numa praia.,0.6
Três cães estão a correr num campo.,Dois cães estão a correr num campo de pasto,2.8
Um homem e uma mulher com as mãos no queixo estão de pé junto a uma árvore de Natal.,O homem com barba branca e gorro azul está de pé na entrada de uma oficina.,0.4
O cão preto e branco tem um pau nas patas.,Um cão preto e um cão branco estão de pé sobre a neve.,1.2
Um cão branco a correr através da neve,O cão preto e branco corre através da relva.,1.4
Um homem em esquis numa colina coberta de neve com as montanhas ao fundo,Um cão desfruta de uma brincadeira na água com montanhas e areia no fundo.,0.6
Um homem num ninho de bicicleta para um rio.,Um homem de bicicleta faz um salto muito alto.,1.2
Um esquiador a descer a colina nevada.,Um cão castanho está deitado na neve.,0.4
Dois cães estão a correr sobre a relva.,Dois cães a correr na sujidade,3.6
Um homem está a pulverizar um fluido de uma mangueira comprida na praia.,Um tipo está sentado na sua bicicleta com uma roda no ar.,0.6
Uma pessoa com um colete vermelho está a tocar nos patins azuis de gelo de outra pessoa.,Uma senhora prende os patins de gelo de alguém na neve.,2.2
Uma rapariga salta de cabeça para baixo sobre um trampolim.,Uma rapariga está a saltar de cabeça num trampolim.,4.8
Uma mulher de pé diante das árvores e a sorrir.,Um homem está a caminhar pelas árvores em frente ao horizonte da cidade.,2.0
Um rapaz a dar uma cambalhota para trás numa piscina.,Um rapaz com calções de banho vermelhos e azuis a saltar de cabeça primeiro para uma piscina.,2.4
três meninos pequenos cobrem-se de bolhas.,Três crianças em pé junto a uma piscina estão cobertas de bolhas de espuma.,4.2
O rapaz está a olhar para a rapariga como se outra rapariga os ignorasse.,o rapaz está a mergulhar na piscina enquanto o casal observa.,0.2
Um cão preto com uma coleira azul está a correr na neve.,Um cão preto com uma coleira vermelha brinca na neve.,3.2
Um pássaro senta-se numa árvore.,Um pássaro senta-se numa árvore sem folhas.,3.8
Um cão castanho mastiga uma bola cor-de-laranja.,Um cão tem uma bola cor-de-laranja na sua boca.,4.0
Um cão castanho a saltar para o ar para apanhar uma bola.,três jovens mulheres a saltar para o ar para apanhar uma bola.,0.6
Uma criança está a andar de uma mesa de piquenique para outra.,O rapaz salta de uma mesa de piquenique para a outra no parque.,3.2
Um cão na neve.,Dois cães na neve.,3.0
Dalmation correndo ao longo da praia.,Uma Dalmation corre ao longo de uma praia.,4.8
Um cão a correr através da neve.,Um cão corre na neve.,5.0
Quatro cães negros correm através da relva.,Um cão corre pelo campo relvado.,2.0
Um homem de vermelho e preto está a bater com a cabeça numa bola de futebol.,Um homem com uma camisa de futebol às riscas vermelhas encabeça uma bola.,3.6
Um cão castanho está a caminhar sobre a relva.,Um cão persegue outro por uma árvore.,1.2
Uma mulher a colocar um bebé num skate na praia.,uma mulher segura um bebé pequeno num skate na praia,4.6
Um cão preto está a morder uma orelha de cão castanha clara de uma forma lúdica.,Um cão preto brinca com outro cão numa sala de estar,4.0
O beagle está a caminhar na praia na linha de água.,Um beagle caminha ao longo da costa calma.,4.4
O cão preto e branco corre através da relva.,Um cão preto e branco está a correr através da relva.,5.0
"Dois cães correm através da neve, um com uma bola de ténis.","O rapaz está a fazer uma acrobacia, através do ar, na sua bicicleta.",0.0
Um cão preto caminha sobre a relva com um pau na boca.,O cão preto corre sobre a relva com um brinquedo na boca.,3.2
Um homem caminha em direcção a um polícia de pé numa passadeira de uma rua da cidade.,Um polícia está numa passadeira de uma cidade.,3.0
Um cão preto e um cão branco a brincar na rua.,Um cão preto e um cão branco brincam juntos na rua.,4.6
Um grande cão preto e branco está a nadar na água.,Um cão preto e branco com um pau está em água lamacenta.,3.6
Um rapazinho palhaço com um coador na cabeça.,Um rapaz com um escorredor de metal na cabeça.,4.2
Dois trabalhadores das construções sentam-se numa viga a fazer uma pausa.,O homem está a vestir a sua camisa perto de um elevador.,0.0
Um homem e uma mulher a rir.,Um homem e uma mulher beijam-se.,1.2
"Um cão preto, castanho e branco a correr por um campo.",Um cão branco e castanho corre num campo.,2.83
As crianças brincam numa piscina enquanto dois homens adultos as observam.,As crianças brincam numa piscina enquanto os adultos olham para elas.,4.6
Duas crianças a salpicar na água.,Dois cães brincam juntos na cama.,0.0
O cão castanho e branco está a caminhar em águas pouco profundas.,Um cão branco e castanho parece estar a caminhar sobre a água.,4.6
Uma mulher lê enquanto está nos transportes públicos.,Um homem que adormeceu nos transportes públicos.,1.6
Um buldogue corre por um parque gramado enquanto as pessoas ficam em segundo plano.,"Um cão está a correr num grande corpo de água, fazendo-o salpicar.",1.8
Um jovem rapaz a andar de bicicleta numa estrada de tijolos,Uma pessoa faz truques numa bicicleta numa rampa rodeada por árvores.,2.2
O jovem está a andar de skate num parque de skate.,um rapaz com uma camisa azul é transportado pelo ar num skate num parque de skate.,3.8
Uma rapariga a saltar à corda numa calçada perto de uma garagem de estacionamento.,Uma rapariga a saltar à corda numa calçada com um parque de estacionamento à esquerda.,4.4
Uma pessoa está na água na praia enquanto o sol se põe.,Uma pessoa acima da sua prancha de surf sobre a água.,3.0
Um cão salta em pleno ar para apanhar um Frisbee.,O cão castanho salta para um Frisbee cor-de-rosa.,4.0
O cão devolve o brinquedo de brincar ao seu dono.,Três cães correm juntos na neve.,1.0
Duas fêmeas saltam de baloiços.,Duas raparigas saltam dos baloiços.,4.6
Uma mulher com uma jovem posa com estátuas de urso em frente a uma loja.,Um homem de camisola está em frente de uma grande multidão.,0.6
Um homem sem camisa a jogar futebol num relvado.,Um homem sem camisa apanha uma bola de futebol,4.4
Uma rapariga usando verde torce algo nas suas mãos.,Um jovem rapaz vestido apenas com calções verdes posa desajeitadamente com um fundo de tijolo.,0.8
Um homem com um casaco vermelho segura a sua bicicleta para a fotografia.,Uma mulher com um casaco vermelho está a gravar em vídeo uma paisagem natural.,0.4
Um rapaz salta para uma piscina pública não tão lotada.,Um homem salta enquanto está num snowboard.,0.8
Os palhaços estão a marcar uma pose para a câmara.,Uma criança de cor laranja está numa prancha de dança nas ondas.,0.6
Quatro crianças de mãos dadas saltam para uma piscina.,Quatro cães a brincar na neve.,0.0
Um rapaz empurra uma carroça com duas abóboras.,Uma criança agacha-se atrás de uma carroça com duas abóboras dentro.,2.8
Dois jogadores de futebol lutam pela bola durante um jogo intenso.,Dois pequenos cães cor-de-laranja e brancos estão na neve.,0.0
O cão preto está a caminhar através da relva alta.,O cão preto está a correr pela relva.,3.8
Dois cães negros a brincar na neve.,Um cão preto escava na neve.,3.4
Um cão salta por cima de uma corrente.,Um cão a saltar sobre uma corrente.,5.0
Uma rapariga com uma bolsa preta sentada num banco de madeira.,Uma jovem mulher com uma bolsa preta senta-se num banco de madeira.,4.6
Um cão preto e um cão amarelo,Um cão preto e um cão castanho-e-branco brincam num campo.,2.2
Três crianças num fosso de bolas.,Várias crianças a brincar num fosso de bolas.,3.4
Um grande cão branco e cinzento corre por um túnel amarelo num percurso de obstáculos.,Um cão branco e preto está a ficar sem um tubo amarelo e laranja.,3.6
Um nadador está a fazer a nadoplastia de costas na piscina.,uma pessoa que faz o golpe de costas numa piscina,4.8
"Um homem está de pé, a cavalgar uma bicicleta num trilho rochoso junto a um lago.","Uma mulher está a usar uma bandolete branca, top de tanque roxo e luvas pretas.",0.0
Um cão castanho está a correr através da relva verde.,Um cão castanho corre através de um rio.,2.4
Um cão branco pequeno e um cão castanho grande brincam na relva.,Um pequeno cão bronzeado claro passa por um grande cão castanho de pé na relva.,3.4
Uma mulher segura um cão enquanto outro cão fica por perto num campo.,Uma senhora segurando um cão enquanto outro cão brinca no pátio.,3.4
Um cão preto a passear através da água.,Dois cães negros a passear pela neve.,2.4
Um cão preto está a correr na neve.,Um cão preto está a nadar com uma bola na boca.,1.8
Uma mulher vestida de verde está a brincar com o seu cão bronzeado.,Um cão bronzeado lambe a mão a uma rapariga enquanto se deita.,1.6
Dois sem-abrigo estão lá fora com uma placa de cartão.,Dois jovens sem abrigo segurando uma placa de papelão.,4.6
Um cão castanho passeia na água.,Um cão salpica na água turva.,3.6
Um homem com uma camisa cor-de-laranja e um capacete branco está a andar de bicicleta.,O homem com um capacete azul está a montar uma Polaris.,2.8
Um rapazinho está em frente a uma festa de casamento a rir.,Uma pessoa em pé num palco em frente a uma multidão sentada,1.8
Uma pessoa numa mota de neve.,Uma pessoa numa mota de neve a meio do salto.,3.6
O homem está de pé na costa a bater uma bola com uma raquete.,Duas adolescentes estão de pé ao lado da praia a ouvir ipods.,0.8
Esta foto de cima mostra dois homens a fazer uma pausa.,Uma pessoa com touca de banho e óculos de natação a respirar.,0.4
Dois cães castanhos a correr juntos na areia,Dois cães castanhos estão a correr na areia.,4.6
Um cão preto está a perseguir um Frisbee vermelho.,Um caniche preto está a correr na neve.,1.4
Duas raparigas com rabo-de-cavalo passeiam num parque de diversões.,Uma jovem está a dar uma volta num parque de diversões.,3.0
Um cão a escavar na areia.,Um cão castanho escava na areia.,4.2
Dois homens sentam-se na calçada em frente às lojas.,Uma mulher em fato de banho passeia um cão na praia.,0.0
Um cão com manchas brancas e pretas salta sobre um riacho.,Um cão com manchas brancas e pretas salta sobre o pequeno ribeiro de água.,4.6
Uma pessoa numa bicicleta bmx.,Um homem de bicicleta em pleno ar,3.0
Dois cães a correr através da relva alta.,Dois cães correm através de uma área gramada.,4.6
Cãozinho branco com uma trela a saltar depois de uma bola vermelha.,Um cão preto e branco devolve um pau na neve.,1.0
Um grupo de pessoas de pé fora de um edifício.,Um grande grupo de pessoas formou uma fila no exterior.,3.2
Um grupo de quatro crianças a dançar num quintal.,Um grupo de crianças faz alongamentos em tapetes coloridos.,1.6
um grupo de adolescentes está a saltar no ar na praia.,Um grupo de jovens salta para o ar enquanto estão na praia.,4.8
Um rapaz acena à volta de um cintilante.,Um jovem rapaz está a torcer um cintilante no ar.,4.4
Várias pessoas estão sentadas à volta de uma fogueira à noite.,Um grupo de pessoas está de pé e sentado no chão à noite.,2.6
Duas raças diferentes de cães castanhos e brancos brincam na praia.,Dois cães a brincar na areia da praia.,4.0
Um homem e duas mulheres vestidos com trajes de vampiro,Um homem e duas mulheres vestidas com fatos.,3.4
"Dois rapazes, um com um chapéu, num parque infantil.",Rapaz de chapéu bronzeado ri-se enquanto está sentado perto de equipamento de parques infantis.,2.4
Dois cães a brincar na neve.,Dois cães brincam na neve.,5.0
Uma mulher segura um bebé enquanto um homem olha para ele enquanto outro homem segura uma criança observa.,Uma mulher está de braços estendidos numa loja enquanto outra mulher segura uma câmara fotográfica.,0.4
Um cão fofinho branco está a correr em neve branca pura.,Um cão branco e fofo a correr na neve.,4.6
Uma mulher segurando um jornal.,Um homem a patinar sobre uma barra de metal.,0.0
Um grupo de homens que tocam instrumentos de latão.,Um grupo de rapazes toca instrumentos no exterior.,3.4
Duas raparigas em terra observam as pessoas num barco a pescar.,"Dois machos, um em vermelho e outro em branco a jogar um jogo de basquetebol.",0.0
um snowboarder salta para o ar.,Um snowboarder voa pelo ar.,4.0
Um cão branco com orelhas vermelhas está a correr na neve.,um cão preto molhado com uma coleira vermelha está no rio,0.6
Uma menina e um rapazinho dão as mãos num escorrega brilhante.,Uma menina com um vestido de paisley atravessa um parque infantil arenoso.,0.4
As crianças jogam futebol num campo.,Três rapazes a jogar futebol num campo,4.2
Um homem salta de um telhado para outro.,Um jovem salta de uma varanda para outra.,2.8
"Uma criança puxa outra, sentada numa carroça vermelha, ao longo da areia.",Um jovem rapaz puxa outro rapaz com um chapéu parvo numa carruagem de rádio.,3.4
Uma coruja tem as suas asas levantadas e espalhadas durante o dia.,A ave tem as suas asas abertas enquanto voa.,2.4
Um homem com uma touca azul está sentado num banco debaixo de uma árvore.,Um cão de pé numa praia com uma bola nas proximidades.,0.0
Uma mulher canta para um microfone por um rapaz que toca guitarra.,Uma mulher canta para um microfone com um guitarrista no fundo.,4.4
Três ovelhas pastam no campo de pasto com um cão a passear atrás delas.,um pequeno grupo de cabras na relva com um cão preto e branco no manto.,2.8
um ciclista está a fazer a sua bicicleta saltar entre duas pedras.,Um homem salta a sua bicicleta no ar entre duas rochas.,4.4
Uma jovem com um chapéu cor-de-rosa e um edifício amarelo no fundo.,Uma jovem rapariga com um vestido cor-de-rosa com algo na mão.,1.8
Uma rapariga com um vestido cor-de-rosa monta a sua bicicleta ao longo de uma cerca de estacas brancas.,Uma rapariga de vestido vermelho monta a sua bicicleta em frente de uma cerca branca.,4.0
Um animal peludo castanho fica atrás de algumas plantas.,Um cão calça as calças enquanto está de pé na floresta.,1.4
Uma criança com uma camisa vermelha está a usar uma prancha de velório preta para salpicar sobre uma onda da praia.,Um homem num barco a remos está a remar através de água azul.,1.0
O cão bronzeado e branco está a correr no campo.,Os cães castanhos e brancos correm através do campo.,3.4
"Duas raparigas adolescentes, uma está a sorrir.",Uma menina no baloiço de uma criança.,0.8
Duas aves a interagirem na relva,Dois cães brincam um com o outro ao ar livre.,0.2
Dois caminhantes ficam no topo de uma montanha nevada.,Dois alpinistas estão no topo de uma montanha a olhar à volta.,3.4
Duas crianças num campo de flores vermelhas.,Duas crianças estão a brincar num campo de flores vermelhas.,4.8
Um jovem salta das rochas para um lago.,Um jovem em calções de banho vermelhos saltou de uma grande rocha para a água.,4.0
Um pequeno cão preto está na relva.,Um cão preto está a correr na relva.,3.6
Uma senhora vestida com um quimono está a olhar para a câmara.,Duas raparigas vestidas de preto estão sentadas numa sala a fazer poses sugestivas perante a câmara.,1.0
Um grupo de pessoas está a disparar um balão de ar quente.,Um grande grupo de pessoas montando cavalos castanhos e brancos.,0.0
As crianças brincam à luta com espadas.,Uma criança e os pais acariciam um cavalo.,0.0
Um homem navega com o vento no oceano.,Um cão está a correr pelo oceano.,1.4
Três cães a correr numa pista de terra batida,Automóveis de corrida numa pista de terra batida,1.4
Duas pessoas de mãos dadas e a caminhar num campo.,Dois homens a passar por um mural de um carro.,1.2
Um cão castanho persegue um Frisbee,Um cão castanho a agachar-se na relva.,1.6
Mulher de macacão vermelho de pé na calçada.,Uma mulher de macacão vermelho está de pé na calçada.,5.0
Um cão está a correr por um quintal cheio de folhas.,Três cães correm por um campo.,2.8
dois cachorros a brincar na relva,Dois cachorros brincam na relva,5.0
Dois cães brancos e pretos estão a brincar juntos no exterior.,Duas crianças e um cão preto estão a brincar na neve.,1.0
Três cães a correr através da água.,Um cão preto a correr através da água.,1.0
Uma mulher senta-se sozinha contra uma parede de tijolo,Uma mulher caminha com um saco vermelho.,1.2
Um cão castanho com um pau na boca.,Um cão a nadar com um pau na boca.,2.6
Uma jovem mulher inclina-se sobre o seu prato durante uma refeição.,"Uma mulher jovem, sem topless, excepto para pintura ou lama.",0.8
Uma pessoa sobe uma colina nevada enquanto o seu cão a segue.,Uma pessoa sobe uma colina nevada enquanto um cão preto a segue.,3.8
Um cão castanho senta-se na praia.,Um cão a correr na praia,2.0
Mergulhador mergulhador submerso na água.,O mergulhador está debaixo de água.,5.0
O homem anda de bicicleta por uma colina de terra.,Um ciclista truque esmigalha um corrimão.,1.8
Um grande cão cinzento está a brincar na neve profunda.,Quatro cães a brincar na neve.,2.6
Um homem a andar de bicicleta na praia junto ao oceano.,Um homem a passear a sua vaca pela berma da estrada.,0.8
Um cão dentro de um carro.,Um cão está a morder uma esfregona.,1.0
Um cão com as orelhas em floco a caminhar em direcção à câmara no bosque.,Uma criança em frente do seu próprio reflexo a virar-se para a câmara e a sorrir.,1.2
Um cão castanho está a salpicar água por todo o lado ao sacudir a água de si próprio.,Um cão branco está ao pé de um rio a agitar-se seco.,2.4
Um cão preto e branco está a correr na praia.,O cão preto e castanho está a correr através da neve.,1.8
Muitas pessoas do Médio Oriente estão sentadas na parte de trás de um camião azul.,Um grupo de pessoas está a cavalgar na parte de trás de um camião.,3.4
Pessoa com dois bastões de esqui esquiando por uma colina nevada.,Uma pessoa a esquiar numa colina nevada.,4.2
Uma mulher está a comer peixe num restaurante.,Uma mulher a comer um peixe grande num restaurante.,4.6
Uma criança e dois cães brincam na água.,Uma criança em flutuadores vermelhos e azuis a olhar para a água.,2.2
Um skatista a fazer um truque numa parede de pedra.,Um skatista a subir até uma encosta.,2.2
As pessoas estão em cima de uma escada rolante a subir.,As pessoas sobem uma escada rolante.,4.6
Uma senhora está a conduzir o seu cão através de um curso de agilidade.,A treinadora dirige o seu cão através de um curso de treino com tubo verde,4.2
O cão branco e castanho abana as suas orelhas.,O cão castanho corre sobre a areia.,1.4
Algumas crianças estão a levantar as mãos e a bater palmas.,Três crianças estão a jogar futebol na areia.,0.2
Um homem a soprar uma grande bolha.,Um homem a passear um grande cavalo preto.,0.0
Duas pessoas sentam-se numa doca perto da água.,Duas pessoas sentam-se no fim de uma doca no meio de água parada.,3.8
Guarda-redes de hóquei deitado no gelo em frente da rede.,Um jogador de hóquei está deitado no gelo em frente à baliza.,4.6
Um esquiador com calças azuis de neve está a voar pelo ar perto de um salto.,Um esquiador está de pé na neve em frente de uma câmara de filmar.,1.4
O cão castanho está a correr ao longo de um caminho de erva.,Um cão castanho corre ao longo de um trecho gramado dividido por cordas.,3.4
A rapariga está a usar uma camisa listrada azul e uns Rollerblades.,um homem com uma camisa preta e branca a saltar sobre as costas de um cão,0.0
Um homem tatuado de preto a tocar uma guitarra branca e a cantar.,Uma mulher com um casaco preto e branco e protectores auriculares.,0.0
Um cão a correr ao longo da praia.,Rapaz e rapariga a correr ao longo da praia.,1.4
Um jovem homem e uma jovem mulher sentados num banco ao ar livre estão a beijar-se.,O homem e a mulher sentados num banco estão a beijar-se.,4.6
Um cão castanho salta para apanhar uma correia verde na sua boca.,Um cão cinzento salta para morder uma trela verde.,3.2
Um cão preto está a correr na relva.,Um cão preto e um cão castanho a correr na relva.,3.2
Uma mulher está sentada numa calçada com um telemóvel ao ouvido.,Uma mulher está a andar de bicicleta.,0.5
Três cães brincam num campo relvado.,Algumas crianças brincam num campo.,1.2
Um rapazinho brinca num poço de bolas vermelhas.,Um menino risonho deita-se num poço de bolas azuis.,3.0
Um surfista numa onda.,Um surfista está a surfar uma onda.,4.4
O skatista chega ao topo da rampa.,O skatista anda de skate na parede do cano num parque de patinagem.,2.4
Dois homens num concurso em curso.,Os cães numa raça.,1.0
Duas crianças estão a caminhar num caminho na floresta.,Duas crianças a caminhar por um caminho no bosque.,5.0
um cão castanho e branco está a correr na relva.,O cão bronzeado e preto corre sobre a relva.,3.4
Dois cães correm lado a lado na relva.,Dois cães a correr na relva.,4.4
Dois cães estão a urinar numa boca-de-incêndio vermelha.,Dois cães estão a urinar sobre a boca-de-incêndio vermelha.,5.0
Um jogador de rugby em equipamento escuro está a carregar uma bola de rugby de cor clara com o braço estendido.,Um cão castanho salpica na água enquanto transporta uma bola na boca.,0.4
Duas pessoas estão a caminhar através de alguma água.,Duas raparigas estão a caminhar junto a uma árvore em frente a um edifício de tijolos.,1.2
Um cão a salpicar na água.,Um cão salpica na água turva.,4.0
Um grupo de pessoas está a caminhar na calçada de uma grande cidade.,Um grupo de pessoas está a cavalgar na parte de trás de um camião.,1.0
O cão está no ar por cima da relva.,O cão está deitado sobre uma cama com um lençol azul.,1.0
Um cão preto está a correr através de alguma água.,Um homem de uniforme de futebol corre com uma bola de futebol durante um jogo.,0.0
A rapariga está no metro à espera de algo.,Uma rapariga está de pé numa área pouco iluminada.,2.0
O homem está sentado com uma menina no parque.,O homem está a brincar com o cãozinho desgrenhado.,0.6
Um grande cão bronzeado está a correr com um item verde na boca,O cão bronzeado leva na boca um brinquedo de guincho verde.,4.4
Um grupo de pessoas em barcos que correm em direcção à costa.,Uma sala de aula de alunos a assistir a uma apresentação.,0.0
Uma pessoa está a andar de skate no ar por cima de uma rampa.,Um ciclista anda ao longo de um elemento de pista localizado com uma área arborizada.,0.6
Um rapaz patina no corrimão metálico à noite.,"Um cão castanho corre sobre a areia, segurando num pau.",0.0
Uma pessoa está a espremer através de uma abertura na face da rocha.,Um cão castanho de tamanho médio corre por uma área arborizada branca aberta.,0.0
Cão a correr em direcção à câmara com uma bola na boca.,O cão preto e branco nada com um objecto castanho na boca.,2.0
Uma jovem rapariga a correr na praia.,Uma menina a correr na costa de uma praia.,4.2
Um jogador de basebol atira a bola.,O jogador de basquetebol segura a bola.,1.6
Um homem balança sobre uma corda sobre a água.,Um homem de fato de banho castanho balança numa corda sobre um lago.,3.0
Uma jovem vestida com uma roupa de rato Minnie e uma mulher mais velha a caminhar pela calçada.,um homem com um fato branco segurando um jornal a andar pelas ruas.,1.0
Que tal alguns testemunhos de verdadeiros peritos de saúde?,"Além disso, quem pode dizer que não existem testemunhos de especialistas ""reais"" em saúde?",3.0
"""Então o capitão tinha desaparecido.",Depois voltou o capitão.,0.8
O problema é mais simples do que isso.,O problema é simples.,3.8
REQUISITOS DE RECONHECIMENTO NEGATIVOS.,EXIGÊNCIAS PACÍFICAS .,1.0
"Por isso, estou a deixar cair, por enquanto, a fazer-lhe a pergunta: "" Onde está o Marx "" ?","Passo agora a fazer-lhe a pergunta: "" Onde está a carne "" ?",0.4
go figure Você está a pedir-me para provar uma negativa?,Está a pedir-me que prove uma negativa?,4.6
Eu estou bem com o uso de MEDICAL!,ESTOU BEM COM O USO MÉDICO!!,5.0
Os preços de tudo o que precisa subiram devido à inflação.,Os preços de tudo o que possui bens do IE desceram.,2.0
A guerra no Médio Oriente.,Uma GUERRA no Médio Oriente.,5.0
Originally Posted by Vienna How was authoritarian?,Originalmente publicado por zaf I desisto.,0.6
Imagine um lugar que seja % branco e % preto.,Imagine um lugar com % homens e % mulheres.,1.0
Não há hipótese de um julgamento justo.,não há hipótese de um julgamento justo.,5.0
O Nirvana é muito diferente do esquecimento.,O Nirvana NÃO é um esquecimento.,3.6
Nós na Grã-Bretanha pensamos de forma diferente dos americanos.,Originally Posted by zaf Nós na Grã-Bretanha pensamos de forma diferente dos americanos.,4.0
"Se responder sim a e não a si, é provável que seja heterossexual.","Se responder que não, mas sim, então provavelmente é heterossexual.",3.1
Toda a terra combinada produz alimentos suficientes para mil milhões de pessoas.,Quem produz agora apenas o suficiente para mil milhões?,2.2
